"ID","Acc","Dev","Cal","Paid","Outstanding","Incurred","PaidIncr"
4,1998,12,2009,710286,12,710298,0
4,1998,13,2010,710286,281,710567,0
4,1998,14,2011,710286,29,710315,0
4,1998,15,2012,710286,0,710286,0
4,1998,16,2013,710286,1,710287,0
4,1998,17,2014,710286,0,710286,0
4,1998,18,2015,710286,1,710287,0
4,1998,19,2016,710286,0,710286,0
4,1998,20,2017,710286,0,710286,0
5,1998,1,1998,2662,483413,486075,2662
5,1998,2,1999,97096,419847,516943,94434
5,1998,3,2000,494645,209512,704157,397549
5,1998,4,2001,861942,529717,1391659,367297
5,1998,5,2002,861942,170861,1032803,0
5,1998,6,2003,861942,115056,976997,0
5,1998,7,2004,868671,359214,1227885,6729
5,1998,8,2005,868671,157087,1025758,0
5,1998,9,2006,868671,16111,884782,0
5,1998,10,2007,868671,16017,884687,0
5,1998,11,2008,868671,327,868998,0
5,1998,12,2009,868671,1844,870515,0
5,1998,13,2010,868671,0,868671,0
5,1998,14,2011,868671,600,869271,0
5,1998,15,2012,868671,20,868691,0
5,1998,16,2013,868671,0,868671,0
5,1998,17,2014,868671,0,868671,0
5,1998,18,2015,868671,0,868671,0
5,1998,19,2016,868671,0,868671,0
5,1998,20,2017,868671,0,868671,0
6,1998,1,1998,33,395417,395451,33
6,1998,2,1999,52845,558206,611051,52812
6,1998,3,2000,413266,345583,758848,360421
6,1998,4,2001,821972,277389,1099361,408706
6,1998,5,2002,821972,478281,1300252,0
6,1998,6,2003,821972,66935,888907,0
6,1998,7,2004,821972,56889,878861,0
6,1998,8,2005,821972,77986,899958,0
6,1998,9,2006,821972,2619,824591,0
6,1998,10,2007,821972,4306,826277,0
6,1998,11,2008,821972,6468,828440,0
6,1998,12,2009,821972,589,822561,0
6,1998,13,2010,821972,3,821975,0
6,1998,14,2011,821972,26,821998,0
6,1998,15,2012,821972,10,821982,0
6,1998,16,2013,821972,14,821986,0
6,1998,17,2014,821972,0,821972,0
6,1998,18,2015,821972,0,821972,0
6,1998,19,2016,821972,0,821972,0
6,1998,20,2017,821972,0,821972,0
7,1998,1,1998,397,574993,575391,397
7,1998,2,1999,21169,671161,692331,20772
7,1998,3,2000,375627,635951,1011578,354458
7,1998,4,2001,729176,560415,1289591,353549
7,1998,5,2002,913949,225800,1139749,184773
7,1998,6,2003,976288,295968,1272255,62339
7,1998,7,2004,976288,370052,1346340,0
7,1998,8,2005,976288,88100,1064388,0
7,1998,9,2006,976288,12609,988897,0
7,1998,10,2007,976288,9490,985778,0
7,1998,11,2008,976288,1802,978090,0
7,1998,12,2009,976288,9,976297,0
7,1998,13,2010,976288,10,976298,0
7,1998,14,2011,976288,17,976305,0
7,1998,15,2012,976288,1,976289,0
7,1998,16,2013,976288,0,976288,0
7,1998,17,2014,976288,0,976288,0
7,1998,18,2015,976288,0,976288,0
7,1998,19,2016,976288,0,976288,0
7,1998,20,2017,976288,0,976288,0
8,1998,1,1998,8339,383016,391356,8339
8,1998,2,1999,302441,393456,695897,294102
8,1998,3,2000,302441,473486,775927,0
8,1998,4,2001,465340,512658,977998,162899
8,1998,5,2002,652131,560647,1212777,186791
8,1998,6,2003,1051971,378471,1430442,399840
8,1998,7,2004,1051971,27719,1079690,0
8,1998,8,2005,1064994,215798,1280792,13023
8,1998,9,2006,1064994,19760,1084754,0
8,1998,10,2007,1064994,9161,1074155,0
8,1998,11,2008,1064994,2445,1067438,0
8,1998,12,2009,1064994,50370,1115364,0
8,1998,13,2010,1064994,2414,1067408,0
8,1998,14,2011,1064994,4,1064998,0
8,1998,15,2012,1064994,0,1064994,0
8,1998,16,2013,1064994,0,1064994,0
8,1998,17,2014,1064994,0,1064994,0
8,1998,18,2015,1064994,0,1064994,0
8,1998,19,2016,1064994,0,1064994,0
8,1998,20,2017,1064994,0,1064994,0
9,1998,1,1998,310,603683,603993,310
9,1998,2,1999,315625,386516,702141,315315
9,1998,3,2000,327818,497185,825003,12193
9,1998,4,2001,327818,202204,530022,0
9,1998,5,2002,740607,251426,992033,412789
9,1998,6,2003,862449,150110,1012559,121842
9,1998,7,2004,910652,256448,1167100,48203
9,1998,8,2005,910652,485096,1395748,0
9,1998,9,2006,910652,53440,964092,0
9,1998,10,2007,910652,95473,1006125,0
9,1998,11,2008,910652,319476,1230128,0
9,1998,12,2009,910652,139,910791,0
9,1998,13,2010,910652,757,911409,0
9,1998,14,2011,910652,30,910682,0
9,1998,15,2012,910652,4133,914785,0
9,1998,16,2013,910652,8,910660,0
9,1998,17,2014,910652,0,910652,0
9,1998,18,2015,910652,0,910652,0
9,1998,19,2016,910652,0,910652,0
9,1998,20,2017,910652,0,910652,0
10,1998,1,1998,6934,701309,708243,6934
10,1998,2,1999,51480,564300,615780,44546
10,1998,3,2000,364677,562293,926969,313197
10,1998,4,2001,649059,255269,904327,284382
10,1998,5,2002,1012397,438150,1450546,363338
10,1998,6,2003,1012397,261123,1273519,0
10,1998,7,2004,1041911,150436,1192346,29514
10,1998,8,2005,1041911,85277,1127188,0
10,1998,9,2006,1041911,14583,1056494,0
10,1998,10,2007,1041911,53898,1095809,0
10,1998,11,2008,1041911,294,1042205,0
10,1998,12,2009,1041911,77,1041988,0
10,1998,13,2010,1041911,1,1041912,0
10,1998,14,2011,1041911,96,1042007,0
10,1998,15,2012,1041911,18,1041929,0
10,1998,16,2013,1041911,5,1041915,0
10,1998,17,2014,1041911,1,1041911,0
10,1998,18,2015,1041911,0,1041911,0
10,1998,19,2016,1041911,0,1041911,0
10,1998,20,2017,1041911,0,1041911,0
11,1998,1,1998,18074,933241,951316,18074
11,1998,2,1999,23093,1315718,1338811,5019
11,1998,3,2000,691342,855725,1547067,668249
11,1998,4,2001,726265,751741,1478006,34923
11,1998,5,2002,1008726,671817,1680543,282461
11,1998,6,2003,1008726,168402,1177128,0
11,1998,7,2004,1182334,338642,1520976,173608
11,1998,8,2005,1182334,236845,1419180,0
11,1998,9,2006,1182334,19049,1201384,0
11,1998,10,2007,1182334,114218,1296552,0
11,1998,11,2008,1182334,77,1182411,0
11,1998,12,2009,1182334,93,1182427,0
11,1998,13,2010,1182334,934,1183268,0
11,1998,14,2011,1182334,154,1182489,0
11,1998,15,2012,1182334,0,1182335,0
11,1998,16,2013,1182334,0,1182334,0
11,1998,17,2014,1182334,0,1182334,0
11,1998,18,2015,1182334,0,1182334,0
11,1998,19,2016,1182334,0,1182334,0
11,1998,20,2017,1182334,0,1182334,0
12,1998,1,1998,398,399198,399596,398
12,1998,2,1999,226401,553341,779742,226003
12,1998,3,2000,398853,570499,969352,172452
12,1998,4,2001,1163888,749600,1913488,765035
12,1998,5,2002,1163888,758502,1922390,0
12,1998,6,2003,1163888,222243,1386130,0
12,1998,7,2004,1163888,442126,1606013,0
12,1998,8,2005,1163888,63353,1227241,0
12,1998,9,2006,1163888,58328,1222215,0
12,1998,10,2007,1163888,54325,1218212,0
12,1998,11,2008,1163888,3247,1167134,0
12,1998,12,2009,1163888,7,1163894,0
12,1998,13,2010,1163888,15,1163902,0
12,1998,14,2011,1163888,1,1163889,0
12,1998,15,2012,1163888,0,1163888,0
12,1998,16,2013,1163888,299,1164187,0
12,1998,17,2014,1163888,0,1163888,0
12,1998,18,2015,1163888,0,1163888,0
12,1998,19,2016,1163888,0,1163888,0
12,1998,20,2017,1163888,0,1163888,0
13,1998,1,1998,59,397775,397834,59
13,1998,2,1999,107312,436838,544150,107253
13,1998,3,2000,297620,788383,1086003,190308
13,1998,4,2001,758410,531129,1289539,460790
13,1998,5,2002,819054,493684,1312737,60644
13,1998,6,2003,819054,391288,1210342,0
13,1998,7,2004,827871,78297,906168,8817
13,1998,8,2005,992802,34913,1027715,164931
13,1998,9,2006,992802,6335,999137,0
13,1998,10,2007,992802,24391,1017193,0
13,1998,11,2008,992802,4189,996991,0
13,1998,12,2009,992802,16,992818,0
13,1998,13,2010,992802,26,992828,0
13,1998,14,2011,992802,22,992824,0
13,1998,15,2012,992802,1,992803,0
13,1998,16,2013,992802,0,992802,0
13,1998,17,2014,992802,0,992802,0
13,1998,18,2015,992802,0,992802,0
13,1998,19,2016,992802,0,992802,0
13,1998,20,2017,992802,0,992802,0
14,1998,1,1998,70,396560,396630,70
14,1998,2,1999,87113,845766,932879,87043
14,1998,3,2000,752674,557784,1310458,665561
14,1998,4,2001,752674,261015,1013689,0
14,1998,5,2002,752674,170746,923419,0
14,1998,6,2003,940253,402436,1342689,187579
14,1998,7,2004,940253,69628,1009881,0
14,1998,8,2005,940253,159268,1099521,0
14,1998,9,2006,940253,72375,1012628,0
14,1998,10,2007,940253,2963,943216,0
14,1998,11,2008,940253,176657,1116910,0
14,1998,12,2009,940253,2,940255,0
14,1998,13,2010,940253,5,940258,0
14,1998,14,2011,940253,9,940262,0
14,1998,15,2012,940253,5,940258,0
14,1998,16,2013,940253,1,940254,0
14,1998,17,2014,940253,0,940253,0
14,1998,18,2015,940253,1,940254,0
14,1998,19,2016,940253,0,940253,0
14,1998,20,2017,940253,0,940253,0
15,1998,1,1998,7,609486,609493,7
15,1998,2,1999,54049,516150,570198,54042
15,1998,3,2000,183362,332549,515911,129313
15,1998,4,2001,700970,441988,1142957,517608
15,1998,5,2002,700970,182416,883385,0
15,1998,6,2003,863006,845340,1708346,162036
15,1998,7,2004,863006,270146,1133152,0
15,1998,8,2005,863006,17517,880523,0
15,1998,9,2006,863006,26062,889068,0
15,1998,10,2007,863006,133786,996792,0
15,1998,11,2008,863006,5108,868114,0
15,1998,12,2009,863006,9956,872962,0
15,1998,13,2010,863006,4935,867941,0
15,1998,14,2011,863006,5,863011,0
15,1998,15,2012,863006,0,863006,0
15,1998,16,2013,863006,0,863006,0
15,1998,17,2014,863006,0,863006,0
15,1998,18,2015,863006,0,863006,0
15,1998,19,2016,863006,5,863011,0
15,1998,20,2017,863006,0,863006,0
16,1998,1,1998,31,225410,225441,31
16,1998,2,1999,178961,374610,553571,178930
16,1998,3,2000,301722,448221,749942,122761
16,1998,4,2001,629576,357035,986611,327854
16,1998,5,2002,883280,292441,1175721,253704
16,1998,6,2003,883280,187739,1071019,0
16,1998,7,2004,883280,31263,914543,0
16,1998,8,2005,883280,33162,916442,0
16,1998,9,2006,883280,17396,900676,0
16,1998,10,2007,883280,16836,900116,0
16,1998,11,2008,883280,707,883987,0
16,1998,12,2009,883280,176,883456,0
16,1998,13,2010,883280,2,883282,0
16,1998,14,2011,883280,37,883317,0
16,1998,15,2012,883280,20,883300,0
16,1998,16,2013,883280,0,883280,0
16,1998,17,2014,883280,0,883280,0
16,1998,18,2015,883280,0,883280,0
16,1998,19,2016,883280,0,883280,0
16,1998,20,2017,883280,0,883280,0
17,1998,1,1998,95536,686048,781585,95536
17,1998,2,1999,150733,459582,610315,55197
17,1998,3,2000,846437,703983,1550421,695704
17,1998,4,2001,846437,464832,1311270,0
17,1998,5,2002,905331,408544,1313876,58894
17,1998,6,2003,930109,214156,1144265,24778
17,1998,7,2004,930109,76061,1006169,0
17,1998,8,2005,930109,6723,936832,0
17,1998,9,2006,930109,4626,934735,0
17,1998,10,2007,930109,8798,938907,0
17,1998,11,2008,930109,291,930400,0
17,1998,12,2009,930109,17,930125,0
17,1998,13,2010,930109,40,930149,0
17,1998,14,2011,930109,18,930127,0
17,1998,15,2012,930109,24,930133,0
17,1998,16,2013,930109,0,930109,0
17,1998,17,2014,930109,0,930109,0
17,1998,18,2015,930109,0,930109,0
17,1998,19,2016,930109,0,930109,0
17,1998,20,2017,930109,0,930109,0
18,1998,1,1998,14,929449,929463,14
18,1998,2,1999,102585,715249,817834,102571
18,1998,3,2000,228876,696207,925082,126291
18,1998,4,2001,663228,420530,1083758,434352
18,1998,5,2002,1172437,545551,1717989,509209
18,1998,6,2003,1172437,368868,1541306,0
18,1998,7,2004,1172437,112876,1285314,0
18,1998,8,2005,1172437,573872,1746309,0
18,1998,9,2006,1172437,9670,1182108,0
18,1998,10,2007,1172437,37889,1210327,0
18,1998,11,2008,1172437,2597,1175035,0
18,1998,12,2009,1172437,456,1172894,0
18,1998,13,2010,1172437,387,1172824,0
18,1998,14,2011,1172437,21,1172459,0
18,1998,15,2012,1172437,0,1172437,0
18,1998,16,2013,1172437,0,1172437,0
18,1998,17,2014,1172437,0,1172437,0
18,1998,18,2015,1172437,0,1172437,0
18,1998,19,2016,1172437,0,1172437,0
18,1998,20,2017,1172437,0,1172437,0
19,1998,1,1998,214,391157,391371,214
19,1998,2,1999,162046,1033859,1195905,161832
19,1998,3,2000,250334,733215,983549,88288
19,1998,4,2001,536899,406763,943662,286565
19,1998,5,2002,794021,294641,1088662,257122
19,1998,6,2003,794021,88786,882807,0
19,1998,7,2004,915803,355100,1270902,121782
19,1998,8,2005,915803,37760,953562,0
19,1998,9,2006,915803,5430,921233,0
19,1998,10,2007,915803,6972,922774,0
19,1998,11,2008,915803,1243,917046,0
19,1998,12,2009,915803,980,916783,0
19,1998,13,2010,915803,149,915952,0
19,1998,14,2011,915803,118,915921,0
19,1998,15,2012,915803,0,915803,0
19,1998,16,2013,915803,70,915872,0
19,1998,17,2014,915803,11,915813,0
19,1998,18,2015,915803,0,915803,0
19,1998,19,2016,915803,0,915803,0
19,1998,20,2017,915803,0,915803,0
20,1998,1,1998,27621,795077,822698,27621
20,1998,2,1999,125244,592197,717441,97623
20,1998,3,2000,392485,972196,1364682,267241
20,1998,4,2001,602112,311247,913359,209627
20,1998,5,2002,650792,358173,1008965,48680
20,1998,6,2003,754898,161365,916263,104106
20,1998,7,2004,754898,43475,798373,0
20,1998,8,2005,977847,147683,1125530,222949
20,1998,9,2006,977847,4442,982289,0
20,1998,10,2007,977847,3902,981749,0
20,1998,11,2008,987104,2093,989197,9257
20,1998,12,2009,987104,4,987108,0
20,1998,13,2010,987104,12,987116,0
20,1998,14,2011,987104,159,987263,0
20,1998,15,2012,987104,1,987105,0
20,1998,16,2013,987104,24,987128,0
20,1998,17,2014,987104,0,987104,0
20,1998,18,2015,987104,0,987104,0
20,1998,19,2016,987104,0,987104,0
20,1998,20,2017,987104,0,987104,0
21,1998,1,1998,96,367798,367894,96
21,1998,2,1999,434971,511233,946204,434875
21,1998,3,2000,963004,726238,1689241,528033
21,1998,4,2001,963004,369701,1332705,0
21,1998,5,2002,965916,431957,1397874,2912
21,1998,6,2003,965916,122527,1088443,0
21,1998,7,2004,1072883,344416,1417299,106967
21,1998,8,2005,1157117,2150734,3307850,84234
21,1998,9,2006,1157117,16993,1174110,0
21,1998,10,2007,1157117,9754,1166870,0
21,1998,11,2008,1157117,3961,1161077,0
21,1998,12,2009,1157117,602,1157719,0
21,1998,13,2010,1157117,6,1157122,0
21,1998,14,2011,1157117,6,1157123,0
21,1998,15,2012,1157117,2,1157119,0
21,1998,16,2013,1157117,0,1157117,0
21,1998,17,2014,1157117,3,1157119,0
21,1998,18,2015,1157117,0,1157117,0
21,1998,19,2016,1157117,0,1157117,0
21,1998,20,2017,1157117,0,1157117,0
22,1998,1,1998,16,539722,539738,16
22,1998,2,1999,58532,351340,409872,58516
22,1998,3,2000,394197,589958,984156,335665
22,1998,4,2001,619925,199697,819621,225728
22,1998,5,2002,1069057,446062,1515119,449132
22,1998,6,2003,1071801,288557,1360358,2744
22,1998,7,2004,1071801,119561,1191362,0
22,1998,8,2005,1071801,16582,1088383,0
22,1998,9,2006,1108467,47808,1156275,36666
22,1998,10,2007,1108467,1102,1109569,0
22,1998,11,2008,1108467,13296,1121762,0
22,1998,12,2009,1108467,7,1108473,0
22,1998,13,2010,1108467,286,1108752,0
22,1998,14,2011,1108467,22,1108489,0
22,1998,15,2012,1108467,0,1108467,0
22,1998,16,2013,1108467,0,1108467,0
22,1998,17,2014,1108467,0,1108467,0
22,1998,18,2015,1108467,0,1108467,0
22,1998,19,2016,1108467,0,1108467,0
22,1998,20,2017,1108467,0,1108467,0
23,1998,1,1998,333,777141,777473,333
23,1998,2,1999,105860,631446,737306,105527
23,1998,3,2000,361420,727529,1088949,255560
23,1998,4,2001,793320,514564,1307884,431900
23,1998,5,2002,1002413,1235067,2237479,209093
23,1998,6,2003,1002413,668602,1671015,0
23,1998,7,2004,1002413,110430,1112842,0
23,1998,8,2005,1002413,27663,1030076,0
23,1998,9,2006,1002413,79550,1081962,0
23,1998,10,2007,1002413,1114,1003527,0
23,1998,11,2008,1002413,16403,1018816,0
23,1998,12,2009,1002413,4604,1007017,0
23,1998,13,2010,1002413,2722,1005135,0
23,1998,14,2011,1002413,248,1002661,0
23,1998,15,2012,1002413,1538,1003951,0
23,1998,16,2013,1002413,0,1002413,0
23,1998,17,2014,1002413,0,1002413,0
23,1998,18,2015,1002413,0,1002413,0
23,1998,19,2016,1002413,0,1002413,0
23,1998,20,2017,1002413,0,1002413,0
24,1998,1,1998,15404,657288,672692,15404
24,1998,2,1999,397687,596285,993972,382283
24,1998,3,2000,835635,708406,1544040,437948
24,1998,4,2001,835635,485760,1321394,0
24,1998,5,2002,835635,359894,1195528,0
24,1998,6,2003,1018338,526783,1545121,182703
24,1998,7,2004,1018338,16001,1034339,0
24,1998,8,2005,1018338,177521,1195860,0
24,1998,9,2006,1018338,45927,1064265,0
24,1998,10,2007,1018338,40018,1058357,0
24,1998,11,2008,1018338,833,1019172,0
24,1998,12,2009,1018338,47,1018385,0
24,1998,13,2010,1018338,353,1018691,0
24,1998,14,2011,1018338,0,1018339,0
24,1998,15,2012,1018338,5,1018343,0
24,1998,16,2013,1018338,0,1018338,0
24,1998,17,2014,1018338,0,1018338,0
24,1998,18,2015,1018338,0,1018338,0
24,1998,19,2016,1018338,1,1018340,0
24,1998,20,2017,1018338,0,1018338,0
25,1998,1,1998,40967,1276327,1317295,40967
25,1998,2,1999,40967,538791,579759,0
25,1998,3,2000,385950,439240,825190,344983
25,1998,4,2001,579042,429636,1008678,193092
25,1998,5,2002,926385,621658,1548043,347343
25,1998,6,2003,926385,1109740,2036124,0
25,1998,7,2004,926385,104651,1031036,0
25,1998,8,2005,926385,49283,975668,0
25,1998,9,2006,926385,123235,1049620,0
25,1998,10,2007,926385,242,926627,0
25,1998,11,2008,926385,1437,927821,0
25,1998,12,2009,926385,9,926393,0
25,1998,13,2010,926385,13,926397,0
25,1998,14,2011,926385,208,926593,0
25,1998,15,2012,926385,1,926386,0
25,1998,16,2013,926385,31,926415,0
25,1998,17,2014,926385,0,926385,0
25,1998,18,2015,926385,0,926385,0
25,1998,19,2016,926385,0,926385,0
25,1998,20,2017,926385,0,926385,0
26,1998,1,1998,25,735466,735492,25
26,1998,2,1999,13706,337380,351086,13681
26,1998,3,2000,317755,328111,645866,304049
26,1998,4,2001,412504,304929,717432,94749
26,1998,5,2002,714047,327598,1041646,301543
26,1998,6,2003,714047,178406,892453,0
26,1998,7,2004,714047,114631,828679,0
26,1998,8,2005,714047,135886,849933,0
26,1998,9,2006,714047,133869,847916,0
26,1998,10,2007,714047,2456,716503,0
26,1998,11,2008,714047,135,714182,0
26,1998,12,2009,714047,68,714116,0
26,1998,13,2010,714047,0,714048,0
26,1998,14,2011,714047,115,714162,0
26,1998,15,2012,714047,0,714048,0
26,1998,16,2013,714047,0,714048,0
26,1998,17,2014,714047,0,714047,0
26,1998,18,2015,714047,0,714047,0
26,1998,19,2016,714047,0,714047,0
26,1998,20,2017,714047,0,714047,0
27,1998,1,1998,883,726584,727467,883
27,1998,2,1999,476294,974913,1451207,475411
27,1998,3,2000,476294,350607,826901,0
27,1998,4,2001,568153,423090,991243,91859
27,1998,5,2002,1051724,236034,1287759,483571
27,1998,6,2003,1051724,895018,1946743,0
27,1998,7,2004,1051724,68837,1120562,0
27,1998,8,2005,1051724,100857,1152581,0
27,1998,9,2006,1051724,8037,1059761,0
27,1998,10,2007,1051724,99733,1151458,0
27,1998,11,2008,1051724,413,1052138,0
27,1998,12,2009,1051724,86,1051811,0
27,1998,13,2010,1051724,4,1051729,0
27,1998,14,2011,1051724,0,1051724,0
27,1998,15,2012,1051724,37,1051761,0
27,1998,16,2013,1051724,25,1051749,0
27,1998,17,2014,1051724,0,1051724,0
27,1998,18,2015,1051724,0,1051724,0
27,1998,19,2016,1051724,8,1051732,0
27,1998,20,2017,1051724,0,1051724,0
28,1998,1,1998,1243,391986,393229,1243
28,1998,2,1999,79100,475612,554711,77857
28,1998,3,2000,704385,545871,1250256,625285
28,1998,4,2001,704385,269085,973470,0
28,1998,5,2002,704385,148321,852706,0
28,1998,6,2003,831647,122833,954480,127262
28,1998,7,2004,872553,178727,1051280,40906
28,1998,8,2005,941317,73021,1014337,68764
28,1998,9,2006,941317,26537,967854,0
28,1998,10,2007,941317,50868,992185,0
28,1998,11,2008,941317,3730,945047,0
28,1998,12,2009,941317,545,941862,0
28,1998,13,2010,941317,13,941330,0
28,1998,14,2011,941317,1,941318,0
28,1998,15,2012,941317,1,941318,0
28,1998,16,2013,941317,0,941317,0
28,1998,17,2014,941317,1,941317,0
28,1998,18,2015,941317,1,941318,0
28,1998,19,2016,941317,0,941317,0
28,1998,20,2017,941317,0,941317,0
29,1998,1,1998,4210,438352,442562,4210
29,1998,2,1999,55682,269146,324827,51472
29,1998,3,2000,307966,313723,621689,252284
29,1998,4,2001,343188,193066,536255,35222
29,1998,5,2002,556832,187591,744423,213644
29,1998,6,2003,895334,386845,1282179,338502
29,1998,7,2004,895334,52197,947530,0
29,1998,8,2005,895334,175944,1071278,0
29,1998,9,2006,895334,29492,924826,0
29,1998,10,2007,895334,2688,898022,0
29,1998,11,2008,895334,172,895506,0
29,1998,12,2009,895334,115,895449,0
29,1998,13,2010,895334,547,895880,0
29,1998,14,2011,895334,10,895343,0
29,1998,15,2012,895334,6,895339,0
29,1998,16,2013,895334,0,895334,0
29,1998,17,2014,895334,0,895334,0
29,1998,18,2015,895334,0,895334,0
29,1998,19,2016,895334,0,895334,0
29,1998,20,2017,895334,0,895334,0
30,1998,1,1998,12,339595,339607,12
30,1998,2,1999,61328,462599,523927,61316
30,1998,3,2000,443371,375549,818921,382043
30,1998,4,2001,454051,392103,846154,10680
30,1998,5,2002,609283,255151,864435,155232
30,1998,6,2003,806159,104955,911114,196876
30,1998,7,2004,806159,15857,822016,0
30,1998,8,2005,806159,22046,828205,0
30,1998,9,2006,898873,49643,948517,92714
30,1998,10,2007,898873,10501,909374,0
30,1998,11,2008,898873,13546,912419,0
30,1998,12,2009,898873,17,898890,0
30,1998,13,2010,898873,9,898883,0
30,1998,14,2011,898873,0,898873,0
30,1998,15,2012,898873,130,899004,0
30,1998,16,2013,898873,0,898873,0
30,1998,17,2014,898873,0,898873,0
30,1998,18,2015,898873,0,898873,0
30,1998,19,2016,898873,0,898873,0
30,1998,20,2017,898873,0,898873,0
31,1998,1,1998,3012,688565,691577,3012
31,1998,2,1999,182879,993047,1175926,179867
31,1998,3,2000,520625,749085,1269710,337746
31,1998,4,2001,588107,383508,971615,67482
31,1998,5,2002,1019662,537935,1557597,431555
31,1998,6,2003,1019662,384571,1404234,0
31,1998,7,2004,1019662,75489,1095152,0
31,1998,8,2005,1019662,63950,1083612,0
31,1998,9,2006,1019662,49972,1069635,0
31,1998,10,2007,1019662,2509,1022172,0
31,1998,11,2008,1019662,58,1019720,0
31,1998,12,2009,1019662,19,1019681,0
31,1998,13,2010,1019662,44,1019706,0
31,1998,14,2011,1019662,0,1019663,0
31,1998,15,2012,1019662,1294,1020956,0
31,1998,16,2013,1019662,3,1019665,0
31,1998,17,2014,1019662,0,1019662,0
31,1998,18,2015,1019662,0,1019662,0
31,1998,19,2016,1019662,0,1019662,0
31,1998,20,2017,1019662,0,1019662,0
32,1998,1,1998,70,299405,299475,70
32,1998,2,1999,37354,299683,337036,37284
32,1998,3,2000,193870,361719,555589,156516
32,1998,4,2001,513991,428850,942841,320121
32,1998,5,2002,579994,237882,817876,66003
32,1998,6,2003,579994,118448,698443,0
32,1998,7,2004,710521,169095,879616,130527
32,1998,8,2005,710521,194148,904669,0
32,1998,9,2006,710521,36087,746608,0
32,1998,10,2007,710521,3196,713717,0
32,1998,11,2008,710521,636,711157,0
32,1998,12,2009,710521,4920,715441,0
32,1998,13,2010,710521,37,710559,0
32,1998,14,2011,710521,0,710521,0
32,1998,15,2012,710521,523,711044,0
32,1998,16,2013,710521,0,710521,0
32,1998,17,2014,710521,0,710521,0
32,1998,18,2015,710521,0,710521,0
32,1998,19,2016,710521,0,710521,0
32,1998,20,2017,710521,0,710521,0
33,1998,1,1998,83,357302,357385,83
33,1998,2,1999,20128,364768,384895,20045
33,1998,3,2000,415352,618786,1034139,395224
33,1998,4,2001,486052,133528,619580,70700
33,1998,5,2002,829360,389680,1219041,343308
33,1998,6,2003,829360,183002,1012363,0
33,1998,7,2004,829360,81667,911028,0
